https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC
1648361280000,2022-03-27 06:08:00,BTC/USDT,44656.96,44666.04,44656.96,44661.56,11.16402
1648361220000,2022-03-27 06:07:00,BTC/USDT,44634.28,44656.97,44634.27,44656.97,10.01078
1648361160000,2022-03-27 06:06:00,BTC/USDT,44629.01,44634.28,44629,44634.27,7.21237
1648361100000,2022-03-27 06:05:00,BTC/USDT,44637.06,44637.07,44629,44629,9.09436
1648361040000,2022-03-27 06:04:00,BTC/USDT,44639.01,44639.02,44618.01,44637.07,60.47897
1648360980000,2022-03-27 06:03:00,BTC/USDT,44640.74,44640.74,44639.01,44639.01,4.4203
1648360920000,2022-03-27 06:02:00,BTC/USDT,44643.19,44643.19,44640.73,44640.73,5.05721
1648360860000,2022-03-27 06:01:00,BTC/USDT,44643.18,44643.19,44643.18,44643.18,4.52217
1648360800000,2022-03-27 06:00:00,BTC/USDT,44639.01,44643.19,44639,44643.18,6.25939
1648360740000,2022-03-27 05:59:00,BTC/USDT,44640.16,44640.17,44628.05,44639,8.44326
1648360680000,2022-03-27 05:58:00,BTC/USDT,44642.51,44642.51,44640.16,44640.16,2.21853
1648360620000,2022-03-27 05:57:00,BTC/USDT,44647,44647,44642.5,44642.51,2.81805
1648360560000,2022-03-27 05:56:00,BTC/USDT,44644.59,44647,44644.59,44646.99,8.97507
1648360500000,2022-03-27 05:55:00,BTC/USDT,44644.59,44644.6,44644.59,44644.6,2.78188
1648360440000,2022-03-27 05:54:00,BTC/USDT,44629.39,44644.6,44629.38,44644.59,3.27716
1648360380000,2022-03-27 05:53:00,BTC/USDT,44642.57,44643.92,44629.38,44629.39,6.19715
1648360320000,2022-03-27 05:52:00,BTC/USDT,44651.82,44651.82,44642.57,44643.92,3.13041
1648360260000,2022-03-27 05:51:00,BTC/USDT,44652.44,44652.45,44649.5,44651.82,3.45561
1648360200000,2022-03-27 05:50:00,BTC/USDT,44656.49,44656.5,44652.44,44652.45,4.48284
1648360140000,2022-03-27 05:49:00,BTC/USDT,44650,44656.5,44649.99,44656.49,3.31339
1648360080000,2022-03-27 05:48:00,BTC/USDT,44649.5,44650,44648.67,44650,2.44406
1648360020000,2022-03-27 05:47:00,BTC/USDT,44655.48,44656.7,44649.5,44650,3.792
1648359960000,2022-03-27 05:46:00,BTC/USDT,44668.57,44668.57,44655.48,44655.49,6.58039
1648359900000,2022-03-27 05:45:00,BTC/USDT,44689.78,44689.79,44668.56,44668.57,4.45421
1648359840000,2022-03-27 05:44:00,BTC/USDT,44682.1,44689.79,44682.09,44689.79,2.95917
1648359780000,2022-03-27 05:43:00,BTC/USDT,44682.09,44682.1,44682.09,44682.1,3.04792
1648359720000,2022-03-27 05:42:00,BTC/USDT,44685.63,44688.88,44682.09,44682.09,3.10531
1648359660000,2022-03-27 05:41:00,BTC/USDT,44677.63,44685.64,44668.56,44685.63,8.86766
1648359600000,2022-03-27 05:40:00,BTC/USDT,44689.01,44689.01,44677.63,44678.15,4.55909
1648359540000,2022-03-27 05:39:00,BTC/USDT,44691.2,44696.47,44689,44689.01,21.53832
1648359480000,2022-03-27 05:38:00,BTC/USDT,44696.47,44696.47,44681.92,44691.2,11.30675
1648359420000,2022-03-27 05:37:00,BTC/USDT,44696.47,44696.47,44696.46,44696.47,1.19119
1648359360000,2022-03-27 05:36:00,BTC/USDT,44702.77,44702.78,44696.46,44696.47,7.12896
1648359300000,2022-03-27 05:35:00,BTC/USDT,44712,44712.3,44701.98,44702.77,16.35766
1648359240000,2022-03-27 05:34:00,BTC/USDT,44701.59,44712,44684.51,44711.99,12.64341
1648359180000,2022-03-27 05:33:00,BTC/USDT,44707.44,44707.44,44701.59,44701.6,9.98197
1648359120000,2022-03-27 05:32:00,BTC/USDT,44702,44711.37,44702,44707.43,5.98219
1648359060000,2022-03-27 05:31:00,BTC/USDT,44698.99,44705.5,44698.98,44702,4.38308
1648359000000,2022-03-27 05:30:00,BTC/USDT,44699.9,44699.91,44698.98,44698.99,1.81331
1648358940000,2022-03-27 05:29:00,BTC/USDT,44702.99,44706.99,44698.96,44699.91,17.76989
1648358880000,2022-03-27 05:28:00,BTC/USDT,44693.45,44703,44688.59,44703,28.83247
1648358820000,2022-03-27 05:27:00,BTC/USDT,44685.32,44693.46,44681.91,44693.45,15.60269
1648358760000,2022-03-27 05:26:00,BTC/USDT,44659.98,44685.33,44659.98,44685.32,14.28284
1648358700000,2022-03-27 05:25:00,BTC/USDT,44657.76,44660,44657.76,44659.98,2.50048
1648358640000,2022-03-27 05:24:00,BTC/USDT,44641.63,44657.77,44641.62,44657.76,4.36626
1648358580000,2022-03-27 05:23:00,BTC/USDT,44641.53,44648.94,44641.53,44641.62,4.47345
1648358520000,2022-03-27 05:22:00,BTC/USDT,44642.03,44642.03,44641.53,44641.54,3.22728
1648358460000,2022-03-27 05:21:00,BTC/USDT,44642.59,44642.6,44642.02,44642.02,1.43417
1648358400000,2022-03-27 05:20:00,BTC/USDT,44646.61,44649.54,44642.59,44642.6,10.54939
1648358340000,2022-03-27 05:19:00,BTC/USDT,44648.01,44648.01,44639,44646.6,11.6331
1648358280000,2022-03-27 05:18:00,BTC/USDT,44645.98,44659,44645.98,44648.01,10.09707
1648358220000,2022-03-27 05:17:00,BTC/USDT,44643.58,44645.99,44643.57,44645.99,4.09732
1648358160000,2022-03-27 05:16:00,BTC/USDT,44643.57,44643.58,44635.13,44643.58,8.54754
1648358100000,2022-03-27 05:15:00,BTC/USDT,44649.99,44653,44643.57,44643.58,8.15053
1648358040000,2022-03-27 05:14:00,BTC/USDT,44641.05,44650,44641.04,44649.99,8.2421
1648357980000,2022-03-27 05:13:00,BTC/USDT,44633.42,44641.05,44633.42,44641.04,2.23508
1648357920000,2022-03-27 05:12:00,BTC/USDT,44623.27,44633.43,44623.26,44633.42,6.61165
1648357860000,2022-03-27 05:11:00,BTC/USDT,44619.99,44623.27,44619.99,44623.27,3.70766
1648357800000,2022-03-27 05:10:00,BTC/USDT,44611,44620,44611,44619.99,3.97814
1648357740000,2022-03-27 05:09:00,BTC/USDT,44613.62,44618.77,44611,44611.01,8.94122
1648357680000,2022-03-27 05:08:00,BTC/USDT,44607.16,44613.63,44607.15,44613.63,5.3683
1648357620000,2022-03-27 05:07:00,BTC/USDT,44601.46,44607.16,44601.45,44607.15,8.55038
1648357560000,2022-03-27 05:06:00,BTC/USDT,44582.16,44601.46,44582.16,44601.46,10.22851
1648357500000,2022-03-27 05:05:00,BTC/USDT,44573.03,44582.17,44573.03,44582.17,5.64506
1648357440000,2022-03-27 05:04:00,BTC/USDT,44581.95,44581.95,44573.03,44573.04,2.07786
1648357380000,2022-03-27 05:03:00,BTC/USDT,44592.98,44592.98,44581.94,44581.94,5.54131
1648357320000,2022-03-27 05:02:00,BTC/USDT,44604,44604,44592.97,44592.98,12.6498
1648357260000,2022-03-27 05:01:00,BTC/USDT,44576.65,44604,44576.64,44603.99,6.0488
