https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC
1649016240000,2022-04-03 20:04:00,BTC/USDT,46418,46425.92,46408.15,46408.15,10.24447
1649016180000,2022-04-03 20:03:00,BTC/USDT,46416,46423.74,46409.99,46418,13.31699
1649016120000,2022-04-03 20:02:00,BTC/USDT,46391.8,46423,46391.79,46416.01,10.12845
1649016060000,2022-04-03 20:01:00,BTC/USDT,46410.84,46410.85,46387.58,46391.79,8.27227
1649016000000,2022-04-03 20:00:00,BTC/USDT,46405.49,46442.83,46400.41,46410.85,39.82092
1649015940000,2022-04-03 19:59:00,BTC/USDT,46416.1,46416.1,46400.41,46405.5,6.86331
1649015880000,2022-04-03 19:58:00,BTC/USDT,46428.97,46433.26,46416.09,46416.09,11.25508
1649015820000,2022-04-03 19:57:00,BTC/USDT,46442.83,46449.99,46428.97,46428.97,10.84445
1649015760000,2022-04-03 19:56:00,BTC/USDT,46440.51,46442.84,46435,46442.84,3.91329
1649015700000,2022-04-03 19:55:00,BTC/USDT,46457.8,46465,46440.5,46440.51,8.14314
1649015640000,2022-04-03 19:54:00,BTC/USDT,46453.26,46465,46453.26,46457.8,2.74416
1649015580000,2022-04-03 19:53:00,BTC/USDT,46454.49,46465,46450.63,46453.27,8.67741
1649015520000,2022-04-03 19:52:00,BTC/USDT,46452.27,46465,46445.88,46454.48,8.98732
1649015460000,2022-04-03 19:51:00,BTC/USDT,46458.01,46465.52,46452.26,46452.27,3.99622
1649015400000,2022-04-03 19:50:00,BTC/USDT,46445.83,46465.52,46435.28,46458.01,10.73426
1649015340000,2022-04-03 19:49:00,BTC/USDT,46474.91,46474.91,46445.82,46445.83,8.70077
1649015280000,2022-04-03 19:48:00,BTC/USDT,46479.57,46479.58,46474.9,46474.91,3.42494
1649015220000,2022-04-03 19:47:00,BTC/USDT,46428.93,46482.16,46413,46479.58,37.79014
1649015160000,2022-04-03 19:46:00,BTC/USDT,46506.45,46511.01,46426.78,46428.93,67.96802
1649015100000,2022-04-03 19:45:00,BTC/USDT,46477.63,46506.45,46465,46506.44,55.78597
1649015040000,2022-04-03 19:44:00,BTC/USDT,46463.96,46500,46459.99,46477.62,102.54527
1649014980000,2022-04-03 19:43:00,BTC/USDT,46423.73,46463.97,46422.45,46463.96,53.48682
1649014920000,2022-04-03 19:42:00,BTC/USDT,46437.53,46449.64,46423.72,46423.72,31.54427
1649014860000,2022-04-03 19:41:00,BTC/USDT,46433.83,46437.54,46433.82,46437.53,4.78191
1649014800000,2022-04-03 19:40:00,BTC/USDT,46443.96,46449.19,46433.12,46433.83,11.17348
1649014740000,2022-04-03 19:39:00,BTC/USDT,46434.37,46457.82,46433.82,46443.96,13.542
1649014680000,2022-04-03 19:38:00,BTC/USDT,46424.56,46444,46423.87,46434.38,16.01821
1649014620000,2022-04-03 19:37:00,BTC/USDT,46465.48,46474.71,46424.55,46424.56,11.83725
1649014560000,2022-04-03 19:36:00,BTC/USDT,46471.45,46496.49,46465,46465.49,43.51241
1649014500000,2022-04-03 19:35:00,BTC/USDT,46489.8,46506.45,46465.48,46471.44,100.32953
1649014440000,2022-04-03 19:34:00,BTC/USDT,46491.43,46491.44,46486.58,46489.8,6.37296
1649014380000,2022-04-03 19:33:00,BTC/USDT,46492.55,46492.59,46475.02,46491.43,10.15993
1649014320000,2022-04-03 19:32:00,BTC/USDT,46529.44,46534.01,46486.5,46492.54,43.37135
1649014260000,2022-04-03 19:31:00,BTC/USDT,46519.69,46538.44,46514,46529.44,14.67171
1649014200000,2022-04-03 19:30:00,BTC/USDT,46470.35,46528.4,46468.51,46519.68,47.94096
1649014140000,2022-04-03 19:29:00,BTC/USDT,46479.83,46490,46470.33,46470.34,11.25416
1649014080000,2022-04-03 19:28:00,BTC/USDT,46515.04,46528.49,46470.85,46479.83,73.20489
1649014020000,2022-04-03 19:27:00,BTC/USDT,46541.13,46541.14,46515.04,46515.04,7.99332
1649013960000,2022-04-03 19:26:00,BTC/USDT,46539.99,46543.95,46522.48,46541.13,21.61974
1649013900000,2022-04-03 19:25:00,BTC/USDT,46527.15,46540,46503.5,46539.99,13.29797
1649013840000,2022-04-03 19:24:00,BTC/USDT,46506.99,46534.99,46506.99,46527.15,9.34808
1649013780000,2022-04-03 19:23:00,BTC/USDT,46472,46507,46449.92,46507,34.10504
1649013720000,2022-04-03 19:22:00,BTC/USDT,46507.01,46507.02,46468.96,46472.01,30.42626
1649013660000,2022-04-03 19:21:00,BTC/USDT,46499.54,46528.98,46499.53,46507.01,33.71571
1649013600000,2022-04-03 19:20:00,BTC/USDT,46500.61,46500.62,46489.21,46499.54,13.45733
1649013540000,2022-04-03 19:19:00,BTC/USDT,46506.59,46506.6,46435.73,46500.61,84.48258
1649013480000,2022-04-03 19:18:00,BTC/USDT,46531.51,46538.5,46496.51,46506.6,49.3258
1649013420000,2022-04-03 19:17:00,BTC/USDT,46544.12,46550.4,46531.5,46531.51,15.46893
1649013360000,2022-04-03 19:16:00,BTC/USDT,46545.51,46571.53,46540.7,46544.11,12.38452
1649013300000,2022-04-03 19:15:00,BTC/USDT,46596.62,46596.63,46528.27,46547.12,21.28876
1649013240000,2022-04-03 19:14:00,BTC/USDT,46596.43,46610.58,46593.58,46596.63,11.88482
1649013180000,2022-04-03 19:13:00,BTC/USDT,46580.87,46596.43,46569.56,46596.43,13.2516
1649013120000,2022-04-03 19:12:00,BTC/USDT,46580,46613.94,46564.53,46580.87,35.94329
1649013060000,2022-04-03 19:11:00,BTC/USDT,46615.72,46622.91,46553.79,46579.99,41.63536
1649013000000,2022-04-03 19:10:00,BTC/USDT,46601.81,46624.61,46595,46615.71,14.57108
1649012940000,2022-04-03 19:09:00,BTC/USDT,46646.46,46664.35,46598.97,46601.81,41.55025
1649012880000,2022-04-03 19:08:00,BTC/USDT,46629.5,46698.82,46602.3,46646.47,97.58129
1649012820000,2022-04-03 19:07:00,BTC/USDT,46613.28,46633.34,46613.28,46629.5,21.17039
1649012760000,2022-04-03 19:06:00,BTC/USDT,46554.99,46613.29,46554.99,46613.28,38.5362
1649012700000,2022-04-03 19:05:00,BTC/USDT,46510,46555,46497.96,46555,18.95501
1649012640000,2022-04-03 19:04:00,BTC/USDT,46498.29,46510,46487.71,46510,13.63338
1649012580000,2022-04-03 19:03:00,BTC/USDT,46528.04,46538.1,46498.28,46498.29,13.35559
1649012520000,2022-04-03 19:02:00,BTC/USDT,46495.85,46535,46485.14,46528.04,12.10624
1649012460000,2022-04-03 19:01:00,BTC/USDT,46532.12,46535,46482.51,46495.85,22.09436
1649012400000,2022-04-03 19:00:00,BTC/USDT,46586.31,46586.32,46474.64,46532.11,73.07503
1649012340000,2022-04-03 18:59:00,BTC/USDT,46664.51,46664.51,46583.81,46586.31,40.52832
1649012280000,2022-04-03 18:58:00,BTC/USDT,46741.51,46744.2,46630.14,46664.51,128.63043
1649012220000,2022-04-03 18:57:00,BTC/USDT,46665.23,46770.65,46665.23,46741.51,229.59747
1649012160000,2022-04-03 18:56:00,BTC/USDT,46663.19,46671.33,46651.2,46665.24,36.87687
1649012100000,2022-04-03 18:55:00,BTC/USDT,46629.99,46668,46629.99,46663.19,65.39575
1649012040000,2022-04-03 18:54:00,BTC/USDT,46604.32,46634.35,46599.91,46630,24.97131
1649011980000,2022-04-03 18:53:00,BTC/USDT,46530.01,46604.33,46530,46604.32,59.95775
1649011920000,2022-04-03 18:52:00,BTC/USDT,46546.04,46561.69,46523.17,46530.01,33.94418
1649011860000,2022-04-03 18:51:00,BTC/USDT,46440,46556.65,46433.92,46546.05,184.23994
1649011800000,2022-04-03 18:50:00,BTC/USDT,46409,46442.02,46409,46440,17.54707
1649011740000,2022-04-03 18:49:00,BTC/USDT,46402.3,46419.45,46402.3,46409.01,7.76904
1649011680000,2022-04-03 18:48:00,BTC/USDT,46379.85,46409,46377.96,46402.3,14.2364
1649011620000,2022-04-03 18:47:00,BTC/USDT,46372.05,46379.85,46368.19,46379.85,9.05519
1649011560000,2022-04-03 18:46:00,BTC/USDT,46384.16,46384.17,46372.05,46372.05,3.93158
1649011500000,2022-04-03 18:45:00,BTC/USDT,46361.11,46384.17,46361.1,46384.17,9.97254
1649011440000,2022-04-03 18:44:00,BTC/USDT,46395,46395,46361.1,46361.1,6.85288
1649011380000,2022-04-03 18:43:00,BTC/USDT,46364.01,46395,46364.01,46394.99,5.91794
1649011320000,2022-04-03 18:42:00,BTC/USDT,46353.44,46386.11,46353.44,46364.01,16.07458
1649011260000,2022-04-03 18:41:00,BTC/USDT,46360.25,46365.57,46353.44,46353.44,8.69198
1649011200000,2022-04-03 18:40:00,BTC/USDT,46398.42,46400.09,46360.24,46360.24,7.72461
1649011140000,2022-04-03 18:39:00,BTC/USDT,46370.82,46400.74,46367.23,46398.5,19.28562
1649011080000,2022-04-03 18:38:00,BTC/USDT,46354.37,46372.78,46352.04,46370.81,13.4518
1649011020000,2022-04-03 18:37:00,BTC/USDT,46393.65,46393.66,46354.36,46354.37,15.30972
1649010960000,2022-04-03 18:36:00,BTC/USDT,46393.73,46394.37,46393.65,46393.65,8.7016
1649010900000,2022-04-03 18:35:00,BTC/USDT,46390,46393.74,46389.99,46393.74,3.28026
1649010840000,2022-04-03 18:34:00,BTC/USDT,46389.92,46390,46389.92,46390,2.87276
1649010780000,2022-04-03 18:33:00,BTC/USDT,46391.49,46391.5,46385.79,46389.93,9.88409
1649010720000,2022-04-03 18:32:00,BTC/USDT,46392.77,46392.78,46388.96,46391.5,5.21272
1649010660000,2022-04-03 18:31:00,BTC/USDT,46392.78,46393.74,46392.77,46392.78,3.80872
1649010600000,2022-04-03 18:30:00,BTC/USDT,46392.76,46394.37,46388.39,46392.77,7.81406
1649010540000,2022-04-03 18:29:00,BTC/USDT,46390,46409.93,46389.99,46392.76,11.33168
1649010480000,2022-04-03 18:28:00,BTC/USDT,46376.22,46390,46376.22,46390,4.55949
1649010420000,2022-04-03 18:27:00,BTC/USDT,46381.63,46382.54,46376.22,46376.22,10.6533
1649010360000,2022-04-03 18:26:00,BTC/USDT,46405.49,46405.5,46381.63,46381.63,20.19202
1649010300000,2022-04-03 18:25:00,BTC/USDT,46420.1,46420.11,46401.6,46405.5,6.66282
1649010240000,2022-04-03 18:24:00,BTC/USDT,46420.08,46422.27,46420.07,46420.11,11.112
1649010180000,2022-04-03 18:23:00,BTC/USDT,46400.25,46426.5,46400.25,46420.08,12.31857
1649010120000,2022-04-03 18:22:00,BTC/USDT,46412.75,46412.75,46391.71,46400.25,10.20156
1649010060000,2022-04-03 18:21:00,BTC/USDT,46410.77,46415.88,46410.76,46412.75,7.6536
1649010000000,2022-04-03 18:20:00,BTC/USDT,46426.09,46426.1,46410.75,46410.76,6.27073
1649009940000,2022-04-03 18:19:00,BTC/USDT,46424.1,46426.5,46422.45,46426.09,5.7276
1649009880000,2022-04-03 18:18:00,BTC/USDT,46427.77,46431.27,46420.03,46424.11,3.43796
1649009820000,2022-04-03 18:17:00,BTC/USDT,46433.53,46433.53,46420.02,46427.77,8.59583
1649009760000,2022-04-03 18:16:00,BTC/USDT,46443,46443,46433.52,46433.52,11.87478
1649009700000,2022-04-03 18:15:00,BTC/USDT,46433.53,46443,46433.52,46443,12.75549
1649009640000,2022-04-03 18:14:00,BTC/USDT,46426.49,46433.53,46423.94,46433.53,6.80895
1649009580000,2022-04-03 18:13:00,BTC/USDT,46430.07,46430.08,46420.97,46426.49,4.9269
1649009520000,2022-04-03 18:12:00,BTC/USDT,46430.09,46430.09,46423.08,46430.07,6.17244
1649009460000,2022-04-03 18:11:00,BTC/USDT,46428.07,46431.37,46426.52,46430.09,8.60167
1649009400000,2022-04-03 18:10:00,BTC/USDT,46429.94,46429.94,46426.5,46428.07,8.62263
1649009340000,2022-04-03 18:09:00,BTC/USDT,46430.92,46430.92,46427.74,46429.93,13.60796
1649009280000,2022-04-03 18:08:00,BTC/USDT,46435,46435.01,46426.5,46430.91,3.20699
1649009220000,2022-04-03 18:07:00,BTC/USDT,46435.48,46436.22,46431.91,46435,18.29686
1649009160000,2022-04-03 18:06:00,BTC/USDT,46425.68,46435.49,46420.14,46435.48,8.43279
1649009100000,2022-04-03 18:05:00,BTC/USDT,46403.92,46435.73,46403.92,46425.67,26.84144
1649009040000,2022-04-03 18:04:00,BTC/USDT,46404.93,46404.94,46402.68,46403.92,9.37228
1649008980000,2022-04-03 18:03:00,BTC/USDT,46404.93,46404.94,46404.93,46404.94,2.47077
1649008920000,2022-04-03 18:02:00,BTC/USDT,46404.94,46406.04,46404.93,46404.93,10.61252
1649008860000,2022-04-03 18:01:00,BTC/USDT,46405.21,46405.22,46398.5,46404.94,5.07443
1649008800000,2022-04-03 18:00:00,BTC/USDT,46394.96,46405.22,46387.41,46405.21,13.83441
1649008740000,2022-04-03 17:59:00,BTC/USDT,46372.75,46394.96,46367.54,46394.95,5.44716
1649008680000,2022-04-03 17:58:00,BTC/USDT,46409.99,46410,46357.27,46372.75,21.22838
1649008620000,2022-04-03 17:57:00,BTC/USDT,46395.23,46410,46394.15,46409.99,9.5008
1649008560000,2022-04-03 17:56:00,BTC/USDT,46359.02,46407.54,46359.01,46395.24,15.96529
1649008500000,2022-04-03 17:55:00,BTC/USDT,46358.64,46359.02,46346.8,46359.02,8.80986
1649008440000,2022-04-03 17:54:00,BTC/USDT,46345.99,46358.65,46345.98,46358.64,5.717
1649008380000,2022-04-03 17:53:00,BTC/USDT,46335.59,46345.99,46335.59,46345.98,5.46568
1649008320000,2022-04-03 17:52:00,BTC/USDT,46307.51,46335.6,46305.02,46335.6,11.67571
1649008260000,2022-04-03 17:51:00,BTC/USDT,46309.99,46324.99,46307.5,46307.5,9.76293
1649008200000,2022-04-03 17:50:00,BTC/USDT,46349.99,46356.5,46309.99,46309.99,76.94514
1649008140000,2022-04-03 17:49:00,BTC/USDT,46361.72,46361.73,46349.99,46350,62.43789
1649008080000,2022-04-03 17:48:00,BTC/USDT,46359.78,46361.73,46353.15,46361.72,6.4268
1649008020000,2022-04-03 17:47:00,BTC/USDT,46362.57,46363.9,46353,46359.78,9.42652
1649007960000,2022-04-03 17:46:00,BTC/USDT,46379.1,46379.1,46353.14,46362.56,20.66749
1649007900000,2022-04-03 17:45:00,BTC/USDT,46384.51,46384.51,46379.09,46379.09,7.63707
1649007840000,2022-04-03 17:44:00,BTC/USDT,46380,46388,46377.64,46384.5,4.914
1649007780000,2022-04-03 17:43:00,BTC/USDT,46342.51,46380,46342.51,46379.99,6.88367
1649007720000,2022-04-03 17:42:00,BTC/USDT,46380.28,46380.29,46342.51,46342.51,8.26879
1649007660000,2022-04-03 17:41:00,BTC/USDT,46396.9,46408.99,46370.5,46380.28,10.10225
1649007600000,2022-04-03 17:40:00,BTC/USDT,46334.62,46411.11,46334.61,46396.9,39.57439
1649007540000,2022-04-03 17:39:00,BTC/USDT,46312.87,46334.62,46312.87,46334.62,9.66301
1649007480000,2022-04-03 17:38:00,BTC/USDT,46318.33,46318.34,46311,46312.88,14.13139
1649007420000,2022-04-03 17:37:00,BTC/USDT,46326.9,46326.91,46318.33,46318.34,4.66452
1649007360000,2022-04-03 17:36:00,BTC/USDT,46329.31,46336.9,46321.35,46326.9,33.77522
1649007300000,2022-04-03 17:35:00,BTC/USDT,46305.02,46329.32,46305.02,46329.31,8.8016
1649007240000,2022-04-03 17:34:00,BTC/USDT,46299.74,46305.03,46299.74,46305.02,5.97908
1649007180000,2022-04-03 17:33:00,BTC/USDT,46312.77,46312.78,46290.97,46299.75,12.43671
1649007120000,2022-04-03 17:32:00,BTC/USDT,46288.88,46314.5,46280.44,46312.78,15.36397
1649007060000,2022-04-03 17:31:00,BTC/USDT,46273.15,46291.03,46271.97,46288.88,11.06528
1649007000000,2022-04-03 17:30:00,BTC/USDT,46247.8,46282.3,46245.94,46273.16,15.12852
1649006940000,2022-04-03 17:29:00,BTC/USDT,46251.5,46253.3,46247.8,46247.8,7.38122
1649006880000,2022-04-03 17:28:00,BTC/USDT,46260.21,46269.64,46240.46,46251.51,18.29558
1649006820000,2022-04-03 17:27:00,BTC/USDT,46271.21,46273.47,46258.5,46260.47,9.98334
1649006760000,2022-04-03 17:26:00,BTC/USDT,46276.51,46287.5,46259.69,46271.21,10.3123
1649006700000,2022-04-03 17:25:00,BTC/USDT,46244.62,46276.52,46242.38,46276.52,18.02667
1649006640000,2022-04-03 17:24:00,BTC/USDT,46272.07,46273.55,46244.61,46244.62,33.21323
1649006580000,2022-04-03 17:23:00,BTC/USDT,46314.5,46314.5,46272.06,46272.06,101.97698
1649006520000,2022-04-03 17:22:00,BTC/USDT,46279.51,46314.5,46278,46314.49,46.67703
1649006460000,2022-04-03 17:21:00,BTC/USDT,46289.52,46290,46277.99,46279.51,11.06436
1649006400000,2022-04-03 17:20:00,BTC/USDT,46282.98,46293.73,46282.98,46289.52,9.19966
1649006340000,2022-04-03 17:19:00,BTC/USDT,46318.08,46325,46282.98,46282.98,7.86829
1649006280000,2022-04-03 17:18:00,BTC/USDT,46318,46320,46312.33,46319.13,9.15925
1649006220000,2022-04-03 17:17:00,BTC/USDT,46343.98,46343.98,46310,46317.99,7.35418
1649006160000,2022-04-03 17:16:00,BTC/USDT,46348.17,46348.18,46334.16,46343.97,5.22107
1649006100000,2022-04-03 17:15:00,BTC/USDT,46342.5,46348.18,46331.12,46348.17,10.23404
1649006040000,2022-04-03 17:14:00,BTC/USDT,46331.97,46345,46328.5,46342.49,3.98392
1649005980000,2022-04-03 17:13:00,BTC/USDT,46331.99,46338.62,46326.17,46331.97,7.6556
1649005920000,2022-04-03 17:12:00,BTC/USDT,46314.5,46332,46308.8,46332,5.10743
1649005860000,2022-04-03 17:11:00,BTC/USDT,46319.96,46319.97,46308.8,46314.5,9.38891
1649005800000,2022-04-03 17:10:00,BTC/USDT,46329.57,46338.4,46306.92,46319.97,15.03578
1649005740000,2022-04-03 17:09:00,BTC/USDT,46353,46356.5,46325.08,46329.58,7.76763
1649005680000,2022-04-03 17:08:00,BTC/USDT,46350.16,46358,46350.16,46353,8.17843
1649005620000,2022-04-03 17:07:00,BTC/USDT,46319.49,46360,46315.06,46350.16,10.02097
1649005560000,2022-04-03 17:06:00,BTC/USDT,46333.84,46333.85,46312.06,46319.49,16.04972
1649005500000,2022-04-03 17:05:00,BTC/USDT,46337.64,46339.91,46333.84,46333.85,5.68472
1649005440000,2022-04-03 17:04:00,BTC/USDT,46341.49,46341.49,46337.32,46337.64,3.22951
1649005380000,2022-04-03 17:03:00,BTC/USDT,46332.01,46341.49,46332,46341.48,13.79061
1649005320000,2022-04-03 17:02:00,BTC/USDT,46324.99,46360.28,46322,46332.01,77.79785
1649005260000,2022-04-03 17:01:00,BTC/USDT,46328.5,46328.5,46316,46324.98,7.38149
1649005200000,2022-04-03 17:00:00,BTC/USDT,46293.49,46328.5,46291.6,46328.49,17.58875
1649005140000,2022-04-03 16:59:00,BTC/USDT,46327.55,46327.56,46283,46293.5,11.97454
1649005080000,2022-04-03 16:58:00,BTC/USDT,46316.87,46329.68,46316.86,46327.56,9.55153
1649005020000,2022-04-03 16:57:00,BTC/USDT,46330.28,46339,46316.16,46316.87,7.96639
1649004960000,2022-04-03 16:56:00,BTC/USDT,46304.29,46330.29,46304.28,46330.28,8.53359
1649004900000,2022-04-03 16:55:00,BTC/USDT,46303.49,46308.65,46300.5,46304.29,6.7868
1649004840000,2022-04-03 16:54:00,BTC/USDT,46303.77,46327.6,46303.49,46303.5,16.5854
1649004780000,2022-04-03 16:53:00,BTC/USDT,46290.02,46346,46290.01,46303.76,20.74945
1649004720000,2022-04-03 16:52:00,BTC/USDT,46310.65,46310.65,46290.01,46290.02,7.42096
1649004660000,2022-04-03 16:51:00,BTC/USDT,46311.01,46322.05,46300,46310.65,12.63011
1649004600000,2022-04-03 16:50:00,BTC/USDT,46290.01,46321.5,46290,46311.01,10.56713
1649004540000,2022-04-03 16:49:00,BTC/USDT,46299.96,46303.33,46288.08,46290.01,7.9589
1649004480000,2022-04-03 16:48:00,BTC/USDT,46266.75,46299.97,46261.77,46299.96,11.35576
1649004420000,2022-04-03 16:47:00,BTC/USDT,46294.58,46294.58,46266.08,46266.75,14.07985
1649004360000,2022-04-03 16:46:00,BTC/USDT,46307.5,46307.5,46293.53,46294.57,14.34293
1649004300000,2022-04-03 16:45:00,BTC/USDT,46305.5,46307.5,46280,46307.5,7.66688
1649004240000,2022-04-03 16:44:00,BTC/USDT,46286.01,46307.5,46285,46305.51,20.33637
1649004180000,2022-04-03 16:43:00,BTC/USDT,46293.54,46312.59,46283.73,46286,11.60391
1649004120000,2022-04-03 16:42:00,BTC/USDT,46259.99,46314.5,46259.98,46293.54,36.5936
1649004060000,2022-04-03 16:41:00,BTC/USDT,46251.18,46265.05,46251.17,46259.99,8.85752
1649004000000,2022-04-03 16:40:00,BTC/USDT,46263.36,46263.37,46242.07,46251.18,14.9939
1649003940000,2022-04-03 16:39:00,BTC/USDT,46249.98,46272.18,46249.97,46263.37,18.68049
1649003880000,2022-04-03 16:38:00,BTC/USDT,46250,46256.94,46244.46,46249.97,6.54071
1649003820000,2022-04-03 16:37:00,BTC/USDT,46258.53,46262,46242.01,46249.99,8.20106
1649003760000,2022-04-03 16:36:00,BTC/USDT,46257.15,46295,46253.63,46258.52,17.56701
1649003700000,2022-04-03 16:35:00,BTC/USDT,46244.49,46258.49,46220.16,46257.14,10.93632
1649003640000,2022-04-03 16:34:00,BTC/USDT,46241,46262,46236.07,46244.49,22.333
1649003580000,2022-04-03 16:33:00,BTC/USDT,46280.63,46283.2,46233.43,46241,33.72371
1649003520000,2022-04-03 16:32:00,BTC/USDT,46321.45,46331.99,46280.63,46280.63,9.72814
1649003460000,2022-04-03 16:31:00,BTC/USDT,46280,46336.27,46280,46321.45,48.29504
1649003400000,2022-04-03 16:30:00,BTC/USDT,46310.99,46317.88,46280,46280.01,10.00106
1649003340000,2022-04-03 16:29:00,BTC/USDT,46316.86,46323.65,46306.03,46311,11.3842
1649003280000,2022-04-03 16:28:00,BTC/USDT,46285.85,46322.02,46285.85,46316.87,25.92386
1649003220000,2022-04-03 16:27:00,BTC/USDT,46268.99,46313.8,46250.01,46285.86,45.41969
1649003160000,2022-04-03 16:26:00,BTC/USDT,46279.7,46282.42,46253.05,46268.99,56.1213
1649003100000,2022-04-03 16:25:00,BTC/USDT,46221.76,46283.95,46221.76,46279.69,30.78164
1649003040000,2022-04-03 16:24:00,BTC/USDT,46274.02,46286.3,46221.76,46221.77,42.23264
1649002980000,2022-04-03 16:23:00,BTC/USDT,46297.49,46300.31,46220.16,46274.03,161.13708
1649002920000,2022-04-03 16:22:00,BTC/USDT,46376,46376,46280.14,46297.49,106.26646
1649002860000,2022-04-03 16:21:00,BTC/USDT,46440.46,46440.46,46375.81,46375.81,24.71263
1649002800000,2022-04-03 16:20:00,BTC/USDT,46445.89,46447.34,46438.15,46440.46,5.40819
1649002740000,2022-04-03 16:19:00,BTC/USDT,46451.94,46453.88,46445.88,46445.88,12.79896
