https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC
1645984440000,2022-02-27 17:54:00,BTC/USDT,39007.43,39014.42,38989.44,38990.03,12.54081
1645984380000,2022-02-27 17:53:00,BTC/USDT,39015.68,39015.69,39007.42,39007.42,2.82174
1645984320000,2022-02-27 17:52:00,BTC/USDT,39016.62,39018,39010.95,39015.69,2.76964
1645984260000,2022-02-27 17:51:00,BTC/USDT,39009.29,39016.62,38996.29,39016.62,8.63461
1645984200000,2022-02-27 17:50:00,BTC/USDT,39016.84,39034.48,39007.46,39009.28,7.10372
1645984140000,2022-02-27 17:49:00,BTC/USDT,39016.1,39016.85,39003.43,39016.85,6.80135
1645984080000,2022-02-27 17:48:00,BTC/USDT,39008.17,39016.85,38978.72,39016.1,9.19588
1645984020000,2022-02-27 17:47:00,BTC/USDT,38996.75,39040.97,38996.74,39008.17,12.44944
1645983960000,2022-02-27 17:46:00,BTC/USDT,38973.26,39009.37,38930.32,38996.74,32.27963
1645983900000,2022-02-27 17:45:00,BTC/USDT,38996.36,39013.83,38973.26,38973.26,6.74923
1645983840000,2022-02-27 17:44:00,BTC/USDT,39012.07,39018.86,38985.59,38996.36,15.06146
1645983780000,2022-02-27 17:43:00,BTC/USDT,39043.11,39043.12,39001,39012.07,9.48928
1645983720000,2022-02-27 17:42:00,BTC/USDT,39055.01,39055.02,39042.47,39043.11,3.05265
1645983660000,2022-02-27 17:41:00,BTC/USDT,39054.44,39059.23,39052.02,39055.02,5.35603
1645983600000,2022-02-27 17:40:00,BTC/USDT,39050.87,39057.89,39045.07,39054.44,2.74507
1645983540000,2022-02-27 17:39:00,BTC/USDT,39050.09,39060.58,39047.67,39050.88,3.97281
1645983480000,2022-02-27 17:38:00,BTC/USDT,39060.59,39060.59,39050.09,39050.09,2.95765
1645983420000,2022-02-27 17:37:00,BTC/USDT,39085.52,39087,39060.58,39060.58,4.38726
1645983360000,2022-02-27 17:36:00,BTC/USDT,39097.88,39097.89,39059,39085.52,7.83213
1645983300000,2022-02-27 17:35:00,BTC/USDT,39076.16,39099.99,39073.88,39097.88,5.2667
1645983240000,2022-02-27 17:34:00,BTC/USDT,39092.67,39099.36,39076.05,39076.16,5.6357
1645983180000,2022-02-27 17:33:00,BTC/USDT,39080.77,39112.68,39075.27,39092.67,17.03689
1645983120000,2022-02-27 17:32:00,BTC/USDT,39100,39100,39080.77,39080.78,4.50811
1645983060000,2022-02-27 17:31:00,BTC/USDT,39097.75,39100,39087.77,39099.99,6.0088
1645983000000,2022-02-27 17:30:00,BTC/USDT,39059.1,39097.75,39059.1,39097.74,6.52506
1645982940000,2022-02-27 17:29:00,BTC/USDT,39045,39077.73,39044.9,39059.1,6.14367
1645982880000,2022-02-27 17:28:00,BTC/USDT,39041.93,39045,39037.33,39045,3.96373
1645982820000,2022-02-27 17:27:00,BTC/USDT,39012.35,39041.93,39012.34,39041.93,3.69732
1645982760000,2022-02-27 17:26:00,BTC/USDT,39018.75,39024.96,39003.58,39012.35,10.56029
1645982700000,2022-02-27 17:25:00,BTC/USDT,39025.4,39025.41,39015,39018.76,6.15363
1645982640000,2022-02-27 17:24:00,BTC/USDT,39058.71,39065.5,39002.09,39025.4,25.10347
1645982580000,2022-02-27 17:23:00,BTC/USDT,39017.98,39062.29,39010,39058.71,10.28214
1645982520000,2022-02-27 17:22:00,BTC/USDT,39015.06,39049.23,39015.05,39017.98,10.3806
1645982460000,2022-02-27 17:21:00,BTC/USDT,39027.67,39027.68,38973.76,39015.06,20.04455
1645982400000,2022-02-27 17:20:00,BTC/USDT,39049.01,39062.82,39024.02,39027.67,18.88642
1645982340000,2022-02-27 17:19:00,BTC/USDT,39041.9,39057.12,39039.46,39049,12.77066
1645982280000,2022-02-27 17:18:00,BTC/USDT,39036.99,39047.06,39036.5,39041.9,4.48137
1645982220000,2022-02-27 17:17:00,BTC/USDT,39052.55,39060.44,39025.85,39036.98,8.52514
1645982160000,2022-02-27 17:16:00,BTC/USDT,39032.8,39055.16,39031.45,39052.56,6.51893
1645982100000,2022-02-27 17:15:00,BTC/USDT,39014.96,39033.72,39014.96,39029.72,4.63132
1645982040000,2022-02-27 17:14:00,BTC/USDT,39029.86,39051.82,39011.1,39014.96,10.81863
1645981980000,2022-02-27 17:13:00,BTC/USDT,39025.47,39051.87,39004.25,39029.86,24.0984
1645981920000,2022-02-27 17:12:00,BTC/USDT,39076.96,39076.96,39025.47,39025.48,18.68611
1645981860000,2022-02-27 17:11:00,BTC/USDT,39113.7,39124.46,39076.95,39076.95,7.94494
1645981800000,2022-02-27 17:10:00,BTC/USDT,39108.11,39129.28,39108.1,39113.7,8.24331
1645981740000,2022-02-27 17:09:00,BTC/USDT,39094.62,39115.04,39094.61,39108.1,3.97868
1645981680000,2022-02-27 17:08:00,BTC/USDT,39108.26,39129.41,39094.61,39094.61,9.51993
1645981620000,2022-02-27 17:07:00,BTC/USDT,39103.33,39127.21,39099.99,39108.25,11.60896
1645981560000,2022-02-27 17:06:00,BTC/USDT,39103.69,39106.18,39088.61,39103.33,4.06568
1645981500000,2022-02-27 17:05:00,BTC/USDT,39070.01,39103.7,39064.97,39103.69,5.17943
1645981440000,2022-02-27 17:04:00,BTC/USDT,39069.08,39087.63,39063.19,39070.02,4.24118
1645981380000,2022-02-27 17:03:00,BTC/USDT,39083.67,39093.5,39062.9,39069.09,6.5981
1645981320000,2022-02-27 17:02:00,BTC/USDT,39097.58,39139.29,39083.66,39083.66,21.23847
1645981260000,2022-02-27 17:01:00,BTC/USDT,39044.72,39106.87,39044.71,39097.59,35.33591
1645981200000,2022-02-27 17:00:00,BTC/USDT,39092.96,39092.99,39042.2,39044.71,28.8541
1645981140000,2022-02-27 16:59:00,BTC/USDT,39081.2,39095.1,39077.61,39092.99,5.55971
1645981080000,2022-02-27 16:58:00,BTC/USDT,39075.27,39114.08,39075.26,39081.2,22.25277
1645981020000,2022-02-27 16:57:00,BTC/USDT,39058.98,39085.18,39058.98,39075.26,5.13157
1645980960000,2022-02-27 16:56:00,BTC/USDT,39066.43,39066.43,39050.26,39058.98,26.12645
1645980900000,2022-02-27 16:55:00,BTC/USDT,39059.25,39074.5,39048.47,39066.42,12.70028
1645980840000,2022-02-27 16:54:00,BTC/USDT,39035.74,39070,39035.73,39059.25,8.49299
1645980780000,2022-02-27 16:53:00,BTC/USDT,39050.15,39067.52,39035.73,39035.74,14.08905
1645980720000,2022-02-27 16:52:00,BTC/USDT,39054.73,39061.79,39031.09,39050.15,12.28673
1645980660000,2022-02-27 16:51:00,BTC/USDT,39047.76,39073.25,39036.7,39054.72,15.03047
1645980600000,2022-02-27 16:50:00,BTC/USDT,39029.99,39066.19,39029.99,39047.76,23.27418
1645980540000,2022-02-27 16:49:00,BTC/USDT,39035.03,39049.01,39020.06,39029.99,13.53986
1645980480000,2022-02-27 16:48:00,BTC/USDT,39010.03,39039.4,39006.29,39035.03,8.05912
1645980420000,2022-02-27 16:47:00,BTC/USDT,38953,39011.23,38952.99,39010.03,10.95669
1645980360000,2022-02-27 16:46:00,BTC/USDT,39004.2,39012.55,38940.67,38953,37.37699
1645980300000,2022-02-27 16:45:00,BTC/USDT,39000.01,39038.06,39000.01,39004.2,15.60473
1645980240000,2022-02-27 16:44:00,BTC/USDT,39029.57,39035.52,39000.01,39000.01,6.94677
1645980180000,2022-02-27 16:43:00,BTC/USDT,39065.4,39078.55,39029.56,39029.57,7.35629
1645980120000,2022-02-27 16:42:00,BTC/USDT,39050.67,39065.4,39031.92,39065.39,7.61049
1645980060000,2022-02-27 16:41:00,BTC/USDT,39055.91,39070.28,39050.66,39050.67,8.85307
1645980000000,2022-02-27 16:40:00,BTC/USDT,39077.46,39087.52,39055.91,39055.91,8.67029
1645979940000,2022-02-27 16:39:00,BTC/USDT,39092.23,39092.24,39055.64,39077.46,12.85528
1645979880000,2022-02-27 16:38:00,BTC/USDT,39070.47,39103.18,39070.47,39092.23,11.83888
1645979820000,2022-02-27 16:37:00,BTC/USDT,39050.02,39079.65,39044.39,39070.47,16.29423
1645979760000,2022-02-27 16:36:00,BTC/USDT,39030.98,39058.18,39030.92,39050.01,5.36547
1645979700000,2022-02-27 16:35:00,BTC/USDT,39031.13,39063.2,39030.98,39030.98,12.6057
1645979640000,2022-02-27 16:34:00,BTC/USDT,39063.29,39077.03,39016.45,39032.29,15.85083
1645979580000,2022-02-27 16:33:00,BTC/USDT,39025.26,39065.41,39025.25,39063.31,13.52123
1645979520000,2022-02-27 16:32:00,BTC/USDT,39000.01,39053.63,39000,39025.26,21.25552
1645979460000,2022-02-27 16:31:00,BTC/USDT,39023.69,39075.32,39000,39000,25.02091
1645979400000,2022-02-27 16:30:00,BTC/USDT,39013.92,39061.53,38983.82,39023.68,70.74213
1645979340000,2022-02-27 16:29:00,BTC/USDT,39005.45,39089.73,38992,39013.93,45.59978
1645979280000,2022-02-27 16:28:00,BTC/USDT,39152.21,39157.95,38992.2,39005.44,161.35542
1645979220000,2022-02-27 16:27:00,BTC/USDT,39181.15,39194,39150.27,39152.21,19.51132
1645979160000,2022-02-27 16:26:00,BTC/USDT,39217.55,39222.31,39181.15,39181.15,9.11462
1645979100000,2022-02-27 16:25:00,BTC/USDT,39233.44,39238.46,39217.54,39217.54,10.04645
1645979040000,2022-02-27 16:24:00,BTC/USDT,39217,39237.37,39201.79,39233.44,14.6821
1645978980000,2022-02-27 16:23:00,BTC/USDT,39210.72,39220.17,39193.34,39217,7.47887
1645978920000,2022-02-27 16:22:00,BTC/USDT,39228.08,39228.08,39200,39210.73,8.27689
1645978860000,2022-02-27 16:21:00,BTC/USDT,39216.22,39236.74,39215.91,39228.08,7.6796
1645978800000,2022-02-27 16:20:00,BTC/USDT,39209,39237.39,39206.56,39216.22,10.29204
1645978740000,2022-02-27 16:19:00,BTC/USDT,39191.98,39238.35,39187,39209.01,29.00708
1645978680000,2022-02-27 16:18:00,BTC/USDT,39162.39,39200.73,39128.46,39191.99,23.22453
1645978620000,2022-02-27 16:17:00,BTC/USDT,39174.8,39197.64,39159.26,39162.4,17.04527
1645978560000,2022-02-27 16:16:00,BTC/USDT,39183.68,39191.84,39165.93,39174.81,7.44003
1645978500000,2022-02-27 16:15:00,BTC/USDT,39170.63,39229.31,39166.71,39183.68,10.33629
1645978440000,2022-02-27 16:14:00,BTC/USDT,39181.33,39207.29,39163.86,39170.63,13.55222
1645978380000,2022-02-27 16:13:00,BTC/USDT,39215.66,39229.31,39157.89,39181.33,27.54174
1645978320000,2022-02-27 16:12:00,BTC/USDT,39243.06,39243.07,39215.1,39215.67,12.77965
1645978260000,2022-02-27 16:11:00,BTC/USDT,39269.39,39273.31,39228.98,39243.06,6.64883
1645978200000,2022-02-27 16:10:00,BTC/USDT,39232.31,39269.39,39232.3,39269.38,14.19462
1645978140000,2022-02-27 16:09:00,BTC/USDT,39223.06,39261.24,39223.06,39232.3,16.75379
1645978080000,2022-02-27 16:08:00,BTC/USDT,39241.52,39266.4,39205.64,39219.58,39.7963
1645978020000,2022-02-27 16:07:00,BTC/USDT,39243,39281.74,39241.52,39241.53,12.97133
1645977960000,2022-02-27 16:06:00,BTC/USDT,39295.68,39295.9,39223.24,39242.99,34.67591
1645977900000,2022-02-27 16:05:00,BTC/USDT,39336.82,39336.83,39289.07,39295.68,29.1661
1645977840000,2022-02-27 16:04:00,BTC/USDT,39335.73,39377.53,39283.19,39336.82,43.77457
1645977780000,2022-02-27 16:03:00,BTC/USDT,39359.96,39450.94,39321.01,39335.74,86.19594
1645977720000,2022-02-27 16:02:00,BTC/USDT,39348.67,39359.97,39271.24,39359.97,56.09492
1645977660000,2022-02-27 16:01:00,BTC/USDT,39329.84,39370,39316.03,39348.67,32.97379
1645977600000,2022-02-27 16:00:00,BTC/USDT,39357.03,39359.89,39297.48,39329.84,29.52325
1645977540000,2022-02-27 15:59:00,BTC/USDT,39334.02,39365.27,39328.12,39357.03,22.14999
1645977480000,2022-02-27 15:58:00,BTC/USDT,39339.52,39339.53,39288.95,39334.03,17.46601
1645977420000,2022-02-27 15:57:00,BTC/USDT,39379.45,39379.45,39312,39339.52,18.01791
1645977360000,2022-02-27 15:56:00,BTC/USDT,39299.99,39391.1,39299.99,39377.07,51.39474
1645977300000,2022-02-27 15:55:00,BTC/USDT,39350.37,39350.38,39289.71,39300,21.04453
1645977240000,2022-02-27 15:54:00,BTC/USDT,39300,39351.63,39300,39350.37,36.39512
1645977180000,2022-02-27 15:53:00,BTC/USDT,39259.41,39300.01,39255.74,39300,66.63828
1645977120000,2022-02-27 15:52:00,BTC/USDT,39236.06,39261.52,39223.24,39259.41,6.97408
1645977060000,2022-02-27 15:51:00,BTC/USDT,39280.93,39285.85,39215.07,39236.05,16.01077
1645977000000,2022-02-27 15:50:00,BTC/USDT,39246.78,39281.09,39235.29,39280.93,10.16571
1645976940000,2022-02-27 15:49:00,BTC/USDT,39238.42,39286,39234.93,39246.79,36.77341
1645976880000,2022-02-27 15:48:00,BTC/USDT,39224.08,39238.42,39198.79,39238.42,19.00591
1645976820000,2022-02-27 15:47:00,BTC/USDT,39146.25,39238.98,39140.77,39224.07,23.64509
1645976760000,2022-02-27 15:46:00,BTC/USDT,39166.56,39169.08,39109.67,39146.24,23.74688
1645976700000,2022-02-27 15:45:00,BTC/USDT,39150.01,39203.33,39150,39166.55,12.2746
1645976640000,2022-02-27 15:44:00,BTC/USDT,39173.25,39181.79,39150,39150.01,15.38448
1645976580000,2022-02-27 15:43:00,BTC/USDT,39162.55,39177.19,39119.77,39173.25,15.47323
1645976520000,2022-02-27 15:42:00,BTC/USDT,39144.29,39200,39144.28,39162.55,23.87326
1645976460000,2022-02-27 15:41:00,BTC/USDT,39105.74,39162.5,39105.74,39144.28,14.14119
1645976400000,2022-02-27 15:40:00,BTC/USDT,39116.56,39120.33,39068.99,39105.75,38.13155
1645976340000,2022-02-27 15:39:00,BTC/USDT,39101.04,39170.32,39052.22,39116.56,59.53209
1645976280000,2022-02-27 15:38:00,BTC/USDT,39236.17,39236.17,39100.33,39101.04,30.06379
1645976220000,2022-02-27 15:37:00,BTC/USDT,39200.01,39273.58,39200,39236.16,28.9852
1645976160000,2022-02-27 15:36:00,BTC/USDT,39183.99,39236.69,39183.99,39200.01,18.59785
1645976100000,2022-02-27 15:35:00,BTC/USDT,39158.88,39200,39158.88,39183.99,24.62655
1645976040000,2022-02-27 15:34:00,BTC/USDT,39141.17,39186.64,39140,39158.88,35.73324
1645975980000,2022-02-27 15:33:00,BTC/USDT,39206.72,39206.73,39141.17,39141.17,16.9727
1645975920000,2022-02-27 15:32:00,BTC/USDT,39250.84,39250.84,39150,39206.73,65.18402
1645975860000,2022-02-27 15:31:00,BTC/USDT,39318.99,39318.99,39248.51,39250.84,33.78895
1645975800000,2022-02-27 15:30:00,BTC/USDT,39316.84,39369.12,39311.32,39318.98,36.26292
1645975740000,2022-02-27 15:29:00,BTC/USDT,39344.25,39369.11,39307.22,39316.84,35.86411
1645975680000,2022-02-27 15:28:00,BTC/USDT,39386.9,39390.61,39320.08,39344.22,55.84853
1645975620000,2022-02-27 15:27:00,BTC/USDT,39328.93,39430,39328.92,39386.91,183.7527
1645975560000,2022-02-27 15:26:00,BTC/USDT,39246.32,39375.32,39241.26,39328.92,143.49294
1645975500000,2022-02-27 15:25:00,BTC/USDT,39150.99,39255.51,39117.88,39246.31,98.6865
1645975440000,2022-02-27 15:24:00,BTC/USDT,39092.13,39190,39071.02,39151,104.68901
1645975380000,2022-02-27 15:23:00,BTC/USDT,39000.93,39111.98,39000.93,39092.14,60.0152
1645975320000,2022-02-27 15:22:00,BTC/USDT,39034.33,39051.72,38997.05,39000.93,24.98411
1645975260000,2022-02-27 15:21:00,BTC/USDT,38976.61,39044.13,38974.73,39034.32,31.3287
1645975200000,2022-02-27 15:20:00,BTC/USDT,38995.33,38999.48,38962.29,38976.6,21.44707
1645975140000,2022-02-27 15:19:00,BTC/USDT,39017.6,39018.18,38962.56,38995.32,43.49152
1645975080000,2022-02-27 15:18:00,BTC/USDT,38992.71,39017.6,38968.01,39017.59,30.54314
1645975020000,2022-02-27 15:17:00,BTC/USDT,38968.13,38992.72,38919.24,38992.71,16.84386
1645974960000,2022-02-27 15:16:00,BTC/USDT,38892.78,38970.48,38892.77,38968.14,28.48692
1645974900000,2022-02-27 15:15:00,BTC/USDT,38858,38925.08,38858,38892.78,33.56954
1645974840000,2022-02-27 15:14:00,BTC/USDT,38862.87,38862.88,38831.32,38858,20.187
1645974780000,2022-02-27 15:13:00,BTC/USDT,38862.91,38862.91,38852.42,38862.87,8.13884
1645974720000,2022-02-27 15:12:00,BTC/USDT,38835.44,38865.97,38835.43,38862.91,14.62888
1645974660000,2022-02-27 15:11:00,BTC/USDT,38838.61,38839.33,38800,38835.44,8.47388
1645974600000,2022-02-27 15:10:00,BTC/USDT,38879.5,38882.44,38808.98,38838.6,24.03474
1645974540000,2022-02-27 15:09:00,BTC/USDT,38847.52,38879.5,38847.52,38879.5,7.53422
1645974480000,2022-02-27 15:08:00,BTC/USDT,38830.02,38854.27,38830.01,38847.52,11.43602
1645974420000,2022-02-27 15:07:00,BTC/USDT,38824.51,38860.02,38816.76,38830.01,16.15136
1645974360000,2022-02-27 15:06:00,BTC/USDT,38821.6,38846.97,38815.02,38824.52,26.86727
1645974300000,2022-02-27 15:05:00,BTC/USDT,38838.28,38838.29,38782.42,38821.59,41.72286
1645974240000,2022-02-27 15:04:00,BTC/USDT,38796.34,38845.93,38793.77,38838.28,64.25601
1645974180000,2022-02-27 15:03:00,BTC/USDT,38755.37,38797.1,38751.27,38797.1,24.64287
1645974120000,2022-02-27 15:02:00,BTC/USDT,38772.04,38805.37,38740.39,38755.38,24.10958
1645974060000,2022-02-27 15:01:00,BTC/USDT,38757.51,38794.84,38757.5,38772.03,17.36948
1645974000000,2022-02-27 15:00:00,BTC/USDT,38800,38861.92,38757.51,38757.52,25.34375
1645973940000,2022-02-27 14:59:00,BTC/USDT,38820.29,38855.01,38779.67,38800,51.51178
1645973880000,2022-02-27 14:58:00,BTC/USDT,38698.4,38827.01,38697.35,38820.28,49.77664
1645973820000,2022-02-27 14:57:00,BTC/USDT,38741.9,38756.77,38694.98,38698.39,28.63453
1645973760000,2022-02-27 14:56:00,BTC/USDT,38703.12,38761.03,38660,38741.9,67.90321
1645973700000,2022-02-27 14:55:00,BTC/USDT,38727.01,38753.58,38684.16,38703.12,43.11113
1645973640000,2022-02-27 14:54:00,BTC/USDT,38680.88,38779.07,38680.87,38727.01,70.37896
1645973580000,2022-02-27 14:53:00,BTC/USDT,38724.35,38783.59,38680,38680.87,60.01929
1645973520000,2022-02-27 14:52:00,BTC/USDT,38817.26,38817.27,38701.6,38724.36,63.72506
1645973460000,2022-02-27 14:51:00,BTC/USDT,38852.84,38852.84,38780.01,38817.26,68.05796
1645973400000,2022-02-27 14:50:00,BTC/USDT,38861.75,38904.13,38841.65,38852.83,67.61477
1645973340000,2022-02-27 14:49:00,BTC/USDT,38852.93,38886.52,38852.93,38861.74,39.86028
1645973280000,2022-02-27 14:48:00,BTC/USDT,38895.77,38899.84,38850,38852.94,17.86721
1645973220000,2022-02-27 14:47:00,BTC/USDT,38906.13,38928.85,38870.86,38895.77,68.95605
1645973160000,2022-02-27 14:46:00,BTC/USDT,38924.36,38930,38884.1,38906.12,13.46623
1645973100000,2022-02-27 14:45:00,BTC/USDT,38978.24,38998.45,38913.1,38924.37,54.60527
1645973040000,2022-02-27 14:44:00,BTC/USDT,38956.54,38979,38955.88,38978.24,18.64675
1645972980000,2022-02-27 14:43:00,BTC/USDT,38951.25,38983.41,38933.39,38959.05,20.67119
1645972920000,2022-02-27 14:42:00,BTC/USDT,38912.05,38971.14,38912.04,38951.24,23.10029
1645972860000,2022-02-27 14:41:00,BTC/USDT,38910.99,38926.41,38903.11,38912.04,7.38273
1645972800000,2022-02-27 14:40:00,BTC/USDT,38905.93,38931.48,38901.7,38911,10.44255
1645972740000,2022-02-27 14:39:00,BTC/USDT,38890.61,38932.04,38866.01,38906.12,17.36522
1645972680000,2022-02-27 14:38:00,BTC/USDT,38906.31,38930.36,38879.5,38890.61,12.44407
1645972620000,2022-02-27 14:37:00,BTC/USDT,38904.46,38960.27,38859.56,38906.3,46.26142
1645972560000,2022-02-27 14:36:00,BTC/USDT,38844.07,38920,38844.07,38904.46,27.11117
1645972500000,2022-02-27 14:35:00,BTC/USDT,38898.43,38914.19,38840.16,38844.08,24.86021
1645972440000,2022-02-27 14:34:00,BTC/USDT,38930.6,38930.61,38879.64,38898.43,27.85535
1645972380000,2022-02-27 14:33:00,BTC/USDT,38944.56,38947.64,38853.01,38932.54,54.69705
1645972320000,2022-02-27 14:32:00,BTC/USDT,38940.99,38979.2,38933.97,38944.33,13.0982
1645972260000,2022-02-27 14:31:00,BTC/USDT,38967.59,39002.84,38940.99,38941,12.94247
1645972200000,2022-02-27 14:30:00,BTC/USDT,38910.36,39022.45,38910.36,38967.59,26.98885
1645972140000,2022-02-27 14:29:00,BTC/USDT,38999.93,39026.11,38910.36,38910.36,40.08185
1645972080000,2022-02-27 14:28:00,BTC/USDT,39055.91,39055.91,38990.93,38999.93,16.77263
1645972020000,2022-02-27 14:27:00,BTC/USDT,39053.69,39066.32,39040.71,39055.91,6.75019
1645971960000,2022-02-27 14:26:00,BTC/USDT,39033.23,39053.69,39024.14,39053.69,11.50893
1645971900000,2022-02-27 14:25:00,BTC/USDT,39051.78,39092.61,39033.23,39033.23,14.42032
1645971840000,2022-02-27 14:24:00,BTC/USDT,39032.28,39063.57,39030,39051.77,13.74903
1645971780000,2022-02-27 14:23:00,BTC/USDT,39049.4,39094,39030,39032.28,36.54239
1645971720000,2022-02-27 14:22:00,BTC/USDT,39014.48,39064.31,39014.16,39049.39,26.44595
1645971660000,2022-02-27 14:21:00,BTC/USDT,39016.76,39031.19,39014.47,39014.48,12.46088
1645971600000,2022-02-27 14:20:00,BTC/USDT,38998.79,39024.21,38991.45,39016.76,8.31566
1645971540000,2022-02-27 14:19:00,BTC/USDT,39056.25,39056.25,38995.71,38998.79,26.63628
1645971480000,2022-02-27 14:18:00,BTC/USDT,38979.59,39056.25,38979.59,39056.25,22.92949
1645971420000,2022-02-27 14:17:00,BTC/USDT,39006.74,39039.47,38968.59,38979.6,22.64433
1645971360000,2022-02-27 14:16:00,BTC/USDT,38936.14,39010,38936.13,39006.73,16.73657
1645971300000,2022-02-27 14:15:00,BTC/USDT,38934.96,39009.1,38928.94,38936.13,57.41015
1645971240000,2022-02-27 14:14:00,BTC/USDT,38893.96,38935.15,38893.95,38934.97,22.60791
1645971180000,2022-02-27 14:13:00,BTC/USDT,38891.81,38955.43,38891.81,38893.96,32.75946
1645971120000,2022-02-27 14:12:00,BTC/USDT,38878.58,38904.98,38865.72,38891.81,13.2802
1645971060000,2022-02-27 14:11:00,BTC/USDT,38902.98,38913.8,38866.12,38878.58,17.5438
1645971000000,2022-02-27 14:10:00,BTC/USDT,38897.24,38950.56,38876.93,38897.54,34.52184
1645970940000,2022-02-27 14:09:00,BTC/USDT,38886.06,38897.25,38845.5,38897.25,45.75036
1645970880000,2022-02-27 14:08:00,BTC/USDT,38923.94,38983.05,38876.59,38886.07,47.46765
1645970820000,2022-02-27 14:07:00,BTC/USDT,38870.01,38934.8,38801.41,38923.93,103.38036
1645970760000,2022-02-27 14:06:00,BTC/USDT,39000.01,39004.86,38870,38870.02,159.88885
1645970700000,2022-02-27 14:05:00,BTC/USDT,39017.23,39053.82,39000,39000.01,17.57528
1645970640000,2022-02-27 14:04:00,BTC/USDT,39033.95,39037.17,38976.29,39017.22,77.52904
1645970580000,2022-02-27 14:03:00,BTC/USDT,39059.72,39075.56,39003.31,39033.94,47.57284
1645970520000,2022-02-27 14:02:00,BTC/USDT,39074.65,39107.35,38981.49,39059.72,99.99275
1645970460000,2022-02-27 14:01:00,BTC/USDT,39139.74,39190.15,39063.7,39074.66,120.03672
1645970400000,2022-02-27 14:00:00,BTC/USDT,39058.98,39150,39034.26,39139.75,92.2837
1645970340000,2022-02-27 13:59:00,BTC/USDT,39087.74,39174.26,39038.27,39058.97,124.49621
1645970280000,2022-02-27 13:58:00,BTC/USDT,38963.02,39099.17,38957.05,39087.74,105.29961
1645970220000,2022-02-27 13:57:00,BTC/USDT,38926.51,38974.08,38880,38963.01,52.01895
1645970160000,2022-02-27 13:56:00,BTC/USDT,38978.84,39000,38913.02,38926.5,29.06221
1645970100000,2022-02-27 13:55:00,BTC/USDT,38962.95,39046.73,38942.14,38978.83,67.99342
1645970040000,2022-02-27 13:54:00,BTC/USDT,38959.89,39049.67,38936.83,38962.95,91.44073
1645969980000,2022-02-27 13:53:00,BTC/USDT,38906.25,38981.02,38898.28,38959.89,74.01178
1645969920000,2022-02-27 13:52:00,BTC/USDT,38891.51,38931.93,38890.78,38906.25,39.5781
1645969860000,2022-02-27 13:51:00,BTC/USDT,38840.16,38969.76,38835.14,38891.5,120.19102
1645969800000,2022-02-27 13:50:00,BTC/USDT,38853.15,38863.88,38771.99,38840.17,99.0185
1645969740000,2022-02-27 13:49:00,BTC/USDT,38936.13,38974,38827.02,38857.62,185.36775
1645969680000,2022-02-27 13:48:00,BTC/USDT,38906.98,39012.52,38854.01,38939.29,157.69902
1645969620000,2022-02-27 13:47:00,BTC/USDT,38745.19,38950.79,38743.97,38906.98,93.50453
1645969560000,2022-02-27 13:46:00,BTC/USDT,38694.78,38810.23,38650.57,38745.2,117.83068
1645969500000,2022-02-27 13:45:00,BTC/USDT,38859,38868.54,38565.14,38694.78,431.70764
