https://www.CryptoDataDownload.com,,,,,,,
unix,date,symbol,open,high,low,close,Volume BTC
1647783120000,2022-03-20 13:32:00,BTC/USDT,41569.65,41570,41526.5,41530.99,9.54284
1647783060000,2022-03-20 13:31:00,BTC/USDT,41512.58,41569.66,41512.57,41569.65,22.26002
1647783000000,2022-03-20 13:30:00,BTC/USDT,41490.01,41512.58,41477.75,41512.58,19.45532
1647782940000,2022-03-20 13:29:00,BTC/USDT,41507.12,41514.15,41490,41490,10.73184
1647782880000,2022-03-20 13:28:00,BTC/USDT,41522.26,41522.26,41505.65,41507.12,6.73669
1647782820000,2022-03-20 13:27:00,BTC/USDT,41517.69,41522.27,41511.45,41522.25,19.34163
1647782760000,2022-03-20 13:26:00,BTC/USDT,41455.85,41550,41455.85,41517.69,46.22607
1647782700000,2022-03-20 13:25:00,BTC/USDT,41523.71,41534.35,41427.47,41455.85,140.80234
1647782640000,2022-03-20 13:24:00,BTC/USDT,41533.17,41533.18,41523.54,41523.7,16.67155
1647782580000,2022-03-20 13:23:00,BTC/USDT,41536.57,41537.2,41525.96,41533.17,11.62261
1647782520000,2022-03-20 13:22:00,BTC/USDT,41526.56,41538.18,41521.98,41536.58,10.40076
1647782460000,2022-03-20 13:21:00,BTC/USDT,41551.99,41552.83,41521.41,41526.57,27.41041
1647782400000,2022-03-20 13:20:00,BTC/USDT,41542.35,41560.05,41538.6,41551.99,14.04493
1647782340000,2022-03-20 13:19:00,BTC/USDT,41543,41543.01,41535.05,41542.34,12.09277
1647782280000,2022-03-20 13:18:00,BTC/USDT,41534.38,41551.26,41534.37,41543,12.86351
1647782220000,2022-03-20 13:17:00,BTC/USDT,41585.79,41585.8,41534.37,41534.38,13.84419
1647782160000,2022-03-20 13:16:00,BTC/USDT,41573.9,41590.88,41573.9,41585.8,8.08853
1647782100000,2022-03-20 13:15:00,BTC/USDT,41601.4,41601.4,41570.75,41573.91,10.19499
1647782040000,2022-03-20 13:14:00,BTC/USDT,41570,41601.4,41566.59,41601.39,18.77282
1647781980000,2022-03-20 13:13:00,BTC/USDT,41559,41570,41534.67,41570,40.0399
1647781920000,2022-03-20 13:12:00,BTC/USDT,41591,41608.16,41559,41559.01,27.19552
1647781860000,2022-03-20 13:11:00,BTC/USDT,41636.66,41636.66,41591,41591,19.26026
1647781800000,2022-03-20 13:10:00,BTC/USDT,41649.87,41655.92,41632.57,41636.65,15.3633
1647781740000,2022-03-20 13:09:00,BTC/USDT,41659.84,41659.84,41649.87,41649.87,9.82466
1647781680000,2022-03-20 13:08:00,BTC/USDT,41643.89,41666.73,41629.76,41659.84,30.78533
1647781620000,2022-03-20 13:07:00,BTC/USDT,41594.76,41643.9,41587.31,41643.9,42.03693
1647781560000,2022-03-20 13:06:00,BTC/USDT,41606.01,41606.01,41591.45,41594.77,26.86726
1647781500000,2022-03-20 13:05:00,BTC/USDT,41623.81,41634.01,41606,41606,21.11965
1647781440000,2022-03-20 13:04:00,BTC/USDT,41642.05,41642.06,41622.66,41623.8,17.96772
1647781380000,2022-03-20 13:03:00,BTC/USDT,41650,41653.31,41635.24,41642.06,8.6174
1647781320000,2022-03-20 13:02:00,BTC/USDT,41651.43,41654.02,41644.06,41650.01,11.1834
1647781260000,2022-03-20 13:01:00,BTC/USDT,41658.91,41668.27,41651.43,41651.43,8.07875
1647781200000,2022-03-20 13:00:00,BTC/USDT,41633,41676.44,41632.99,41658.92,21.91719
1647781140000,2022-03-20 12:59:00,BTC/USDT,41642.46,41642.47,41630.52,41632.99,6.29121
1647781080000,2022-03-20 12:58:00,BTC/USDT,41658.94,41658.95,41642.46,41642.47,7.53414
1647781020000,2022-03-20 12:57:00,BTC/USDT,41659.99,41660,41653.51,41658.94,7.90829
1647780960000,2022-03-20 12:56:00,BTC/USDT,41626.29,41660,41626.28,41659.99,13.11156
1647780900000,2022-03-20 12:55:00,BTC/USDT,41654.01,41654.02,41626.28,41626.29,12.32089
1647780840000,2022-03-20 12:54:00,BTC/USDT,41660.39,41660.39,41654.01,41654.01,7.15387
1647780780000,2022-03-20 12:53:00,BTC/USDT,41678.02,41678.03,41655.87,41660.39,11.94158
1647780720000,2022-03-20 12:52:00,BTC/USDT,41670.53,41682.48,41667.33,41678.02,23.68666
1647780660000,2022-03-20 12:51:00,BTC/USDT,41663.05,41677.99,41654.21,41670.54,19.1081
1647780600000,2022-03-20 12:50:00,BTC/USDT,41674.99,41680.57,41644.63,41663.05,19.8048
1647780540000,2022-03-20 12:49:00,BTC/USDT,41668.62,41678.82,41664.03,41675,9.09987
1647780480000,2022-03-20 12:48:00,BTC/USDT,41639,41677.89,41638.99,41668.62,37.59381
1647780420000,2022-03-20 12:47:00,BTC/USDT,41680.71,41682.5,41633,41639,19.27601
1647780360000,2022-03-20 12:46:00,BTC/USDT,41685.18,41688.03,41664.31,41680.72,70.13896
1647780300000,2022-03-20 12:45:00,BTC/USDT,41687.01,41687.01,41678.89,41685.19,17.69685
1647780240000,2022-03-20 12:44:00,BTC/USDT,41695.26,41699,41687,41687.01,13.24096
1647780180000,2022-03-20 12:43:00,BTC/USDT,41678.19,41695.27,41676.19,41695.26,8.20319
1647780120000,2022-03-20 12:42:00,BTC/USDT,41686.78,41689.13,41672.57,41678.2,42.77544
1647780060000,2022-03-20 12:41:00,BTC/USDT,41639,41689.9,41639,41688.38,24.32874
1647780000000,2022-03-20 12:40:00,BTC/USDT,41634.87,41653.41,41634.86,41639.01,15.2514
1647779940000,2022-03-20 12:39:00,BTC/USDT,41618.16,41636.68,41618.16,41634.86,16.01507
1647779880000,2022-03-20 12:38:00,BTC/USDT,41617.97,41618.17,41603.09,41618.17,17.57112
1647779820000,2022-03-20 12:37:00,BTC/USDT,41616.91,41617.99,41600.17,41617.96,15.22498
1647779760000,2022-03-20 12:36:00,BTC/USDT,41658.57,41660.79,41605.56,41616.9,17.4507
1647779700000,2022-03-20 12:35:00,BTC/USDT,41630.46,41668.12,41627,41658.57,33.33505
1647779640000,2022-03-20 12:34:00,BTC/USDT,41632.99,41635.58,41625.74,41630.46,25.93058
1647779580000,2022-03-20 12:33:00,BTC/USDT,41586.4,41635.58,41586.4,41633,55.74635
1647779520000,2022-03-20 12:32:00,BTC/USDT,41535.97,41591.17,41535.97,41586.4,47.98847
1647779460000,2022-03-20 12:31:00,BTC/USDT,41501.92,41540.02,41500.01,41535.98,22.03817
1647779400000,2022-03-20 12:30:00,BTC/USDT,41515.99,41525.69,41501.91,41501.92,9.21443
1647779340000,2022-03-20 12:29:00,BTC/USDT,41570.58,41575.06,41508.41,41515.99,29.34842
1647779280000,2022-03-20 12:28:00,BTC/USDT,41570,41570.59,41566.81,41570.58,6.99059
1647779220000,2022-03-20 12:27:00,BTC/USDT,41568.44,41583.1,41561.87,41570,18.56074
1647779160000,2022-03-20 12:26:00,BTC/USDT,41523.96,41578.31,41523.95,41568.45,28.34888
1647779100000,2022-03-20 12:25:00,BTC/USDT,41505.73,41526.27,41499.9,41523.95,15.10251
1647779040000,2022-03-20 12:24:00,BTC/USDT,41495,41514.58,41489,41505.72,15.62799
1647778980000,2022-03-20 12:23:00,BTC/USDT,41510.78,41517.38,41490.46,41495,20.86077
1647778920000,2022-03-20 12:22:00,BTC/USDT,41475.77,41517.38,41467.23,41510,45.28678
1647778860000,2022-03-20 12:21:00,BTC/USDT,41453.52,41476.09,41453.51,41475.77,21.18798
1647778800000,2022-03-20 12:20:00,BTC/USDT,41455.85,41456.22,41449.13,41453.52,18.29256
1647778740000,2022-03-20 12:19:00,BTC/USDT,41462.17,41462.18,41443.98,41455.85,14.50732
1647778680000,2022-03-20 12:18:00,BTC/USDT,41450.01,41475.41,41446.97,41462.17,28.13999
1647778620000,2022-03-20 12:17:00,BTC/USDT,41475.73,41483.96,41450,41450,22.00698
1647778560000,2022-03-20 12:16:00,BTC/USDT,41475.23,41500,41462,41475.73,42.08743
1647778500000,2022-03-20 12:15:00,BTC/USDT,41406,41477.81,41393.01,41475.24,59.04427
1647778440000,2022-03-20 12:14:00,BTC/USDT,41426.01,41431.57,41406,41406.01,12.50431
1647778380000,2022-03-20 12:13:00,BTC/USDT,41427.97,41427.97,41410.84,41426.01,27.93028
1647778320000,2022-03-20 12:12:00,BTC/USDT,41397.38,41430,41397.37,41427.97,38.7985
1647778260000,2022-03-20 12:11:00,BTC/USDT,41387,41406.18,41376.13,41397.37,21.64705
1647778200000,2022-03-20 12:10:00,BTC/USDT,41447.62,41447.63,41387,41387,28.9877
1647778140000,2022-03-20 12:09:00,BTC/USDT,41414.68,41448.09,41414.68,41447.63,36.65762
1647778080000,2022-03-20 12:08:00,BTC/USDT,41401.19,41414.69,41351.05,41414.68,71.32864
1647778020000,2022-03-20 12:07:00,BTC/USDT,41409.13,41428.99,41395.03,41401.19,42.77589
1647777960000,2022-03-20 12:06:00,BTC/USDT,41456.62,41461.06,41362.47,41409.14,96.11644
1647777900000,2022-03-20 12:05:00,BTC/USDT,41488.99,41494.21,41443.21,41456.61,40.52197
1647777840000,2022-03-20 12:04:00,BTC/USDT,41483.34,41495.38,41444,41489,39.65414
1647777780000,2022-03-20 12:03:00,BTC/USDT,41458.29,41500,41436.21,41483.35,58.59457
1647777720000,2022-03-20 12:02:00,BTC/USDT,41435.96,41535.66,41425.27,41458.29,98.26586
1647777660000,2022-03-20 12:01:00,BTC/USDT,41627.3,41640,41319.13,41435.96,667.80298
1647777600000,2022-03-20 12:00:00,BTC/USDT,41586.85,41648,41586.8,41627.3,27.58
1647777540000,2022-03-20 11:59:00,BTC/USDT,41615.96,41615.97,41586.85,41586.86,8.67387
1647777480000,2022-03-20 11:58:00,BTC/USDT,41632.52,41633,41614.37,41615.96,12.83904
1647777420000,2022-03-20 11:57:00,BTC/USDT,41635.85,41635.85,41589.11,41632.52,124.91922
1647777360000,2022-03-20 11:56:00,BTC/USDT,41630.3,41637.46,41627.41,41635.85,16.32242
1647777300000,2022-03-20 11:55:00,BTC/USDT,41671.36,41672,41630.3,41630.38,21.55696
1647777240000,2022-03-20 11:54:00,BTC/USDT,41705.18,41705.18,41669.26,41671.35,47.82165
1647777180000,2022-03-20 11:53:00,BTC/USDT,41679.41,41705.18,41679.4,41705.18,14.38516
1647777120000,2022-03-20 11:52:00,BTC/USDT,41663.49,41679.45,41663.49,41679.4,15.6599
1647777060000,2022-03-20 11:51:00,BTC/USDT,41654.05,41663.5,41642.6,41663.49,17.25093
1647777000000,2022-03-20 11:50:00,BTC/USDT,41666.44,41666.45,41650.65,41654.04,11.09575
1647776940000,2022-03-20 11:49:00,BTC/USDT,41708.81,41708.82,41666.44,41666.45,14.16781
1647776880000,2022-03-20 11:48:00,BTC/USDT,41719.15,41719.16,41702,41708.81,8.60917
1647776820000,2022-03-20 11:47:00,BTC/USDT,41729.59,41729.59,41719.15,41719.15,13.10195
1647776760000,2022-03-20 11:46:00,BTC/USDT,41719.76,41729.59,41719.76,41729.59,8.2064
1647776700000,2022-03-20 11:45:00,BTC/USDT,41692.93,41719.77,41692.92,41719.77,8.01363
1647776640000,2022-03-20 11:44:00,BTC/USDT,41688.67,41692.93,41688.67,41692.93,9.33773
1647776580000,2022-03-20 11:43:00,BTC/USDT,41690.01,41690.01,41688.67,41688.68,4.955
1647776520000,2022-03-20 11:42:00,BTC/USDT,41678.51,41694.93,41675.79,41690,22.12303
1647776460000,2022-03-20 11:41:00,BTC/USDT,41681.6,41681.6,41663.01,41678.5,13.93102
1647776400000,2022-03-20 11:40:00,BTC/USDT,41691.21,41694.41,41681.59,41681.59,9.69048
1647776340000,2022-03-20 11:39:00,BTC/USDT,41697.32,41697.32,41691.21,41691.22,5.35129
1647776280000,2022-03-20 11:38:00,BTC/USDT,41697.48,41710.26,41696.21,41697.31,9.84353
1647776220000,2022-03-20 11:37:00,BTC/USDT,41697.47,41697.48,41697.47,41697.47,4.42494
1647776160000,2022-03-20 11:36:00,BTC/USDT,41679.59,41701.88,41679.59,41697.47,13.66316
1647776100000,2022-03-20 11:35:00,BTC/USDT,41677.99,41682.17,41677.99,41679.59,18.38557
1647776040000,2022-03-20 11:34:00,BTC/USDT,41662.7,41686.65,41662.69,41677.99,27.97522
1647775980000,2022-03-20 11:33:00,BTC/USDT,41676.38,41678.81,41660.46,41662.69,14.27813
1647775920000,2022-03-20 11:32:00,BTC/USDT,41692.86,41699,41676.37,41676.38,13.4688
1647775860000,2022-03-20 11:31:00,BTC/USDT,41697.3,41701.99,41692.84,41692.87,5.60736
1647775800000,2022-03-20 11:30:00,BTC/USDT,41702.82,41705,41687,41697.3,28.40228
1647775740000,2022-03-20 11:29:00,BTC/USDT,41763.38,41763.39,41701,41702.82,19.2039
1647775680000,2022-03-20 11:28:00,BTC/USDT,41762,41764.87,41761.99,41763.39,5.48885
1647775620000,2022-03-20 11:27:00,BTC/USDT,41758.61,41762,41751.48,41762,4.91226
1647775560000,2022-03-20 11:26:00,BTC/USDT,41776.99,41777,41755.15,41758.61,6.87522
1647775500000,2022-03-20 11:25:00,BTC/USDT,41777,41777,41776.99,41777,2.92529
1647775440000,2022-03-20 11:24:00,BTC/USDT,41772.47,41777,41766.82,41777,7.98333
1647775380000,2022-03-20 11:23:00,BTC/USDT,41773.38,41775.36,41754.2,41772.48,15.00056
1647775320000,2022-03-20 11:22:00,BTC/USDT,41749.55,41773.39,41746.61,41773.39,15.00008
1647775260000,2022-03-20 11:21:00,BTC/USDT,41748.85,41749.55,41745.3,41749.55,5.04372
1647775200000,2022-03-20 11:20:00,BTC/USDT,41747.13,41748.85,41744,41748.84,6.90985
1647775140000,2022-03-20 11:19:00,BTC/USDT,41740.21,41747.14,41740.21,41747.13,2.1779
1647775080000,2022-03-20 11:18:00,BTC/USDT,41711.39,41740.22,41711.38,41740.22,16.87826
1647775020000,2022-03-20 11:17:00,BTC/USDT,41707,41718.78,41706.99,41711.38,13.02967
1647774960000,2022-03-20 11:16:00,BTC/USDT,41729.9,41729.91,41703.91,41706.99,8.83113
1647774900000,2022-03-20 11:15:00,BTC/USDT,41737.74,41737.74,41726.96,41729.9,5.35989
1647774840000,2022-03-20 11:14:00,BTC/USDT,41732.38,41737.74,41732.38,41737.73,6.98068
1647774780000,2022-03-20 11:13:00,BTC/USDT,41745.48,41745.48,41731.14,41732.38,9.3034
1647774720000,2022-03-20 11:12:00,BTC/USDT,41743.7,41745.48,41743.7,41745.48,4.56509
1647774660000,2022-03-20 11:11:00,BTC/USDT,41765,41765.01,41743.69,41743.7,12.47118
1647774600000,2022-03-20 11:10:00,BTC/USDT,41765.01,41765.01,41756.25,41765,7.65899
1647774540000,2022-03-20 11:09:00,BTC/USDT,41786.17,41786.17,41765,41765,20.08297
1647774480000,2022-03-20 11:08:00,BTC/USDT,41806.87,41815.4,41786.16,41786.17,9.95451
1647774420000,2022-03-20 11:07:00,BTC/USDT,41794.06,41806.88,41794.06,41806.87,10.51384
1647774360000,2022-03-20 11:06:00,BTC/USDT,41783,41794.09,41782.85,41794.07,7.81056
1647774300000,2022-03-20 11:05:00,BTC/USDT,41782.7,41783,41782.69,41782.99,2.38149
1647774240000,2022-03-20 11:04:00,BTC/USDT,41771.82,41782.7,41771.81,41782.69,4.44655
1647774180000,2022-03-20 11:03:00,BTC/USDT,41743.21,41771.82,41743.2,41771.81,12.24988
1647774120000,2022-03-20 11:02:00,BTC/USDT,41738.94,41743.21,41727.35,41743.2,12.61792
1647774060000,2022-03-20 11:01:00,BTC/USDT,41748.44,41748.45,41727.27,41738.94,11.50472
1647774000000,2022-03-20 11:00:00,BTC/USDT,41760.68,41760.68,41742.18,41748.44,15.52301
1647773940000,2022-03-20 10:59:00,BTC/USDT,41761.37,41762.08,41760.68,41760.68,4.8945
1647773880000,2022-03-20 10:58:00,BTC/USDT,41764.44,41764.65,41760.94,41761.36,4.17274
1647773820000,2022-03-20 10:57:00,BTC/USDT,41760.55,41764.44,41760.55,41764.43,4.74382
1647773760000,2022-03-20 10:56:00,BTC/USDT,41771.81,41771.82,41760.53,41760.56,5.79027
1647773700000,2022-03-20 10:55:00,BTC/USDT,41753.17,41771.82,41750.01,41771.81,14.77397
1647773640000,2022-03-20 10:54:00,BTC/USDT,41767.98,41767.99,41753.16,41753.17,8.05268
1647773580000,2022-03-20 10:53:00,BTC/USDT,41776.92,41781.32,41762.64,41767.98,7.35428
1647773520000,2022-03-20 10:52:00,BTC/USDT,41803.6,41803.6,41771,41776.92,15.74214
1647773460000,2022-03-20 10:51:00,BTC/USDT,41786.21,41806.02,41786.21,41803.6,7.18847
1647773400000,2022-03-20 10:50:00,BTC/USDT,41800.01,41806.51,41786.21,41786.21,9.18735
1647773340000,2022-03-20 10:49:00,BTC/USDT,41802.97,41811.67,41800,41800.01,6.90637
1647773280000,2022-03-20 10:48:00,BTC/USDT,41784.73,41802.98,41784.73,41802.97,13.59968
1647773220000,2022-03-20 10:47:00,BTC/USDT,41779.8,41784.74,41769.28,41784.74,13.99629
1647773160000,2022-03-20 10:46:00,BTC/USDT,41779.27,41779.81,41776.84,41779.8,7.8883
1647773100000,2022-03-20 10:45:00,BTC/USDT,41795.85,41795.85,41779.27,41779.27,9.77693
1647773040000,2022-03-20 10:44:00,BTC/USDT,41789.71,41798.19,41789.71,41795.84,5.47349
1647772980000,2022-03-20 10:43:00,BTC/USDT,41801.01,41801.01,41789.71,41789.71,6.23631
1647772920000,2022-03-20 10:42:00,BTC/USDT,41801.29,41821.18,41801,41801.01,9.11128
1647772860000,2022-03-20 10:41:00,BTC/USDT,41814.26,41833.25,41796.42,41801.29,41.63562
1647772800000,2022-03-20 10:40:00,BTC/USDT,41806.99,41814.26,41805,41814.25,9.72672
1647772740000,2022-03-20 10:39:00,BTC/USDT,41795.51,41807,41795.5,41807,25.47899
1647772680000,2022-03-20 10:38:00,BTC/USDT,41780.01,41795.51,41780,41795.5,22.45711
1647772620000,2022-03-20 10:37:00,BTC/USDT,41769.28,41780.01,41769.28,41780.01,12.27413
1647772560000,2022-03-20 10:36:00,BTC/USDT,41756,41769.29,41753.92,41769.28,7.90401
1647772500000,2022-03-20 10:35:00,BTC/USDT,41761.62,41765.48,41759,41759,30.60226
1647772440000,2022-03-20 10:34:00,BTC/USDT,41751.09,41775.25,41751.08,41761.62,16.48955
1647772380000,2022-03-20 10:33:00,BTC/USDT,41754.84,41754.85,41737.85,41751.08,17.80002
